久等了！成都锦城学院录取通知书正向你飞奔而来,https://mp.weixin.qq.com/s/9_BBnpwYAmId-n6RsUGWWg,2021-08-03
【优秀学生】胡继：止于至善、争做未来型人才,https://mp.weixin.qq.com/s/QRjVR_LRRHEXrEPUek2xpg,2021-08-03
【优秀学生】杜倩：以“尺”为梦，丈量青春,https://mp.weixin.qq.com/s/6TSl26cvaaMnAaIROwXHUg,2021-08-02
喜报！我校智能车团队在国赛中再创佳绩！,http://www.scujcc.edu.cn/info/1076/5618.htm,2021-08-02
【辅导员的温暖故事】王楚——青春领路人 人生好导师,https://mp.weixin.qq.com/s/lVawHtH7UBGrAHNMWBJ7rA,2021-08-01
【辅导员的温暖故事】周晛玥：学生发展的好“导演”,https://mp.weixin.qq.com/s/5jQ0-3roxjf4jO3r39JHIw,2021-07-31
成都锦城学院招生录取再创辉煌 | 在川本科二批开始录取,https://mp.weixin.qq.com/s/qF_zO_-nIt7SLk_5IMMLLQ,2021-07-31
【优秀学生】李松松：不甘于平凡,https://mp.weixin.qq.com/s/KkAMedsPGTr4UE5Ol5bBZg,2021-07-30
【优秀学生】高源：一个人要像一支队伍,https://mp.weixin.qq.com/s/iowlD0cweZ2y9cMuR8fHcA,2021-07-29
【优秀学生】邱雨亭：学无止境，矢志笃行,https://mp.weixin.qq.com/s/kTIS7FV0IDlzaLc7rXZxeg,2021-07-28
【辅导员的温暖故事】陈伯亨：集颜值与才华于一身，用真诚与热情待学生,https://mp.weixin.qq.com/s/A9ZgYHVtehfyOAgIO8NDvw,2021-07-27
权威发布|我校2021年录取分数线（更新至7月26日）,https://mp.weixin.qq.com/s/4yCw_P152b6ac1qv3PC9OQ,2021-07-27
校友来了！原财金系06级校友们重返母校锦城！,https://mp.weixin.qq.com/s/Zemu-cwdKM8h6BwUQIrGOw,2021-07-26
【辅导员温暖故事】吕一概：携爱同行，与学生一起成长,https://mp.weixin.qq.com/s/blM4TWYTp4V0qAApUD1IsQ,2021-07-25
权威发布|我校2021年录取分数线（更新至7月25日）,https://mp.weixin.qq.com/s/9CfuAYYBQCex6OdyJxUj9w,2021-07-25
【优秀学生】陈益馨：不负韶华，砥砺前行,https://mp.weixin.qq.com/s/bsiw5qJ-O96q4eUz9zacAg,2021-07-24
【辅导员的温暖故事】杨振山：用爱和责任对待自己的事业,https://mp.weixin.qq.com/s/tqM93cK08lYc78w7W51UXA,2021-07-23
权威发布丨2021年我校在川普通类本科一批调档线公布,https://mp.weixin.qq.com/s/K2_-R-PQs72XjKEh-hJ-dA,2021-07-23
【优秀学生】孙彤：以另一种方式拥抱梦想,https://mp.weixin.qq.com/s/X7Ft7JmIoyTgmYx0PR3lbQ,2021-07-22
【辅导员的温暖故事】蒋靖：至亲至善至知己 亦师亦友亦比邻,https://mp.weixin.qq.com/s/Os6h7z9Bjk5GMbGk4MKJiw,2021-07-21
锦城学院山东校友会筹委会公告,https://mp.weixin.qq.com/s/VZbupQtyAD_PKu6Q2cjeVw,2021-07-21
权威发布|我校在川艺术本科调档线公布,https://mp.weixin.qq.com/s/qkp-CjRa-6cnHQB1_FmPnw,2021-07-21
我校2018级黄悦婷团队纪录片《路》荣获“高校影视作品交流展映”二等奖,http://www.scujcc.edu.cn/info/1076/5555.htm,2021-07-21
【优秀学生】杨诗逸：锦城最美的青春,https://mp.weixin.qq.com/s/7Z4jT3ugqWhEN7aGq5p20w,2021-07-20
CNKI校外访问方式,https://mp.weixin.qq.com/s/P2fU7rp_2EL9g8NhVDo8Bg,2021-07-19
【辅导员的温暖故事】陈露施：遇见你们，遇见更好的自己 四川大学锦城学院 今天,https://mp.weixin.qq.com/s/6J1qyDC8LZ6t2MspZRquFg,2021-07-19
中央电视台专栏播出锦城榜样校友张博研获好评,https://mp.weixin.qq.com/s/s8z2egj_DOZ5ihZPlvD72w,2021-07-18
【优秀学生】高江伟——微笑着，让青春绽放梦想之花,https://mp.weixin.qq.com/s/kKE9wdoV4O_lo8i22j3w8A,2021-07-18
【优秀学生】张洛嘉：激流勇进，勇攀高峰,https://mp.weixin.qq.com/s/wf9ge5_J9xLw017Xw1F0Cw,2021-07-17
【辅导员的温暖故事】刘武：人生总要追求一份贴近内心的梦想,https://mp.weixin.qq.com/s/kpsG2KG1QEfniawXb9vASg,2021-07-17
我校2021年高考录取查询系统已开通！,https://mp.weixin.qq.com/s/nCVT5rq9ypUNg3zlkTBqyA,2021-07-15
重要通知！锦城学院2021年暑假放假安排来了,https://mp.weixin.qq.com/s/6FHf_HrfdRY6ILcO7LJoMg,2021-07-15
锦城考研人的专属复习教室来啦！,https://mp.weixin.qq.com/s/F6lrGf1BMo4hicTedk7s_w,2021-07-14
我校王潇碧老师被中共四川省委教育工作委员会表彰为优秀共产党员,https://mp.weixin.qq.com/s/nANRNAxy5Lsh1bXpd5pGJg,2021-07-14
全国SYB创业培训讲师大赛再传捷报 ——我校肖江老师荣获四川省赛区“十佳讲师”称号,http://www.scujcc.edu.cn/info/1076/5489.htm,2021-07-13
我校工商管理学院院长左仁淑、艺术学院院长钱梅赴锦城校友企业找我网推进产教融合战略,https://mp.weixin.qq.com/s/CjS9cEdP_frJeIBihvtZqg,2021-07-12
特别播报：2021年录取序幕于昨日拉开，江苏艺术类投档,https://mp.weixin.qq.com/s/hRTQ0FPM4ism3aOLXDHnIQ,2021-07-11
全国SYB创业培训讲师大赛传捷报 ——我校肖江老师荣获成都赛区第二名佳绩,http://www.scujcc.edu.cn/info/1076/5480.htm,2021-07-11
汇聚绵阳校友力量 助力锦城新跨越和新突破 ——熊杨校友任锦城学院绵阳校友会第三届会长,http://www.scujcc.edu.cn/info/1076/5478.htm,2021-07-09
我校人工智能学院院长参加线上会议并发表演讲,https://mp.weixin.qq.com/s/gNbcPPG6IgyVLLI9ygKm_w,2021-07-08
学习先进 赶超先进 更加先进 ——我校“两优一先”表彰对象风采展示（先进基层党组织篇）,http://www.scujcc.edu.cn/info/1076/5475.htm,2021-07-08
我校第五届测绘技能竞赛顺利举行,https://mp.weixin.qq.com/s/zYQCeEopvzrnBCw0bDfcrw,2021-07-07
学习先进 赶超先进 更加先进 ——我校“两优一先”表彰对象风采展示（优秀党务工作者篇）,http://www.scujcc.edu.cn/info/1076/5472.htm,2021-07-07
我校艺术学院两名同学在“四川省大学生四史讲述大赛”中斩获嘉奖！,https://mp.weixin.qq.com/s/hzg4HjlaoGm5csArRtioGg,2021-07-06
学习先进 赶超先进 更加先进 ——我校“两优一先”表彰对象风采展示（优秀共产党员篇）,http://www.scujcc.edu.cn/info/1076/5469.htm,2021-07-06
付文尧博士：锦城教育给我的增值和改变,https://mp.weixin.qq.com/s/3jfTmCJv4Sj3PlmkNsVS6Q,2021-07-04
国家开发银行生源地助学贷款申请指南,https://mp.weixin.qq.com/s/TfYiFEf2Jql-EHSTQLYecw,2021-07-03
@锦城学子：暑假去哪儿？当然是组团参加社会实践啦,https://mp.weixin.qq.com/s/blf6HOXXlYl3ysa8jvH2BQ,2021-07-03
校团委关于表彰2020年度先进集体和先进个人的决定,https://mp.weixin.qq.com/s/6v207jI16vd94DQ2cVIcQQ,2021-07-02
喜报！锦城学院2021年英语专八考试过级率高出同类高校近30个百分点,https://mp.weixin.qq.com/s/aT5eLvuWyI2sChzBuXQODw,2021-07-02
成都锦城学院|报考专科志愿你想知道的都在这里,https://mp.weixin.qq.com/s/Tg8vrKRML36J_nSDknT_kA,2021-06-30
无惧未来 自信向前 ———在锦城学院2021届毕业生毕业典礼上的发言,http://www.scujcc.edu.cn/info/1076/5441.htm,2021-06-30
我校文学与传媒学院谢天开教授出席首届都市文化与文学国际学术研讨会并作论文报告,https://mp.weixin.qq.com/s/vTl6rt4NvKkfcAuKX34hYg,2021-06-29
热烈祝贺我校土木工程专业多位校友被录取为博士研究生,https://mp.weixin.qq.com/s/GkNmDRbD9v6dddMJoOW9eQ,2021-06-29
我校艺术学院表演系两部作品荣获四川省大学生省级展演一等奖、二等奖,https://mp.weixin.qq.com/s/rtnLTrWwtYWIXgH6CQRWkA,2021-06-29
在“尝鲜”和“试错”中赢得未来 ———在锦城学院2021届毕业生毕业典礼上的发言,http://www.scujcc.edu.cn/info/1076/5440.htm,2021-06-29
四川省教育厅官微报道我校宝藏师资队伍,https://mp.weixin.qq.com/s/l953Vo864UjNYgQPE2syew,2021-06-28
锦城每天都在发生故事和创造奇迹 ———在锦城学院2021届毕业生毕业典礼上的致辞,http://www.scujcc.edu.cn/info/1076/5435.htm,2021-06-28
这里有一份美食攻略，请注意查收！,https://mp.weixin.qq.com/s/tCQTkbUVc6OoSbnWEdpCPw,2021-06-27
向阳而生 向美而行 再创佳绩 ———在锦城学院2021届毕业生毕业典礼上的发言,http://www.scujcc.edu.cn/info/1076/5427.htm,2021-06-27
给你N个选择成都锦城学院的理由,https://mp.weixin.qq.com/s/V5cx5TB378VQS9HLoA-c5g,2021-06-26
多少分，可以上成都锦城学院？,https://mp.weixin.qq.com/s/NoPnUgOVLwapkA66HCYNjQ,2021-06-25
助力接种疫苗 锦青在行动 ——锦城学院全面开展新冠疫苗接种工作,http://www.scujcc.edu.cn/info/1076/5423.htm,2021-06-25
促两校互相交流 谋学生会共发展 ——我校电子信息学院学生会走访电子科技大学成都学院计算机学院学生会,http://www.scujcc.edu.cn/info/1076/5422.htm,2021-06-25
我校文传学院范藻教授用美学理念为大邑县社区治理支招,http://www.scujcc.edu.cn/info/1076/5416.htm,2021-06-24
碰撞思想 深化友谊 ——锦城学院与四川传媒学院高校辩论交流赛圆满落幕,http://www.scujcc.edu.cn/info/1076/5415.htm,2021-06-24
成都锦城学院 | 2021年分省招生计划,https://mp.weixin.qq.com/s/uXbBx1ho8xEsvI8wS36Mog,2021-06-23
成都锦城学院 | 2021年招生政策和志愿填报直播预告来啦,https://mp.weixin.qq.com/s/KJt8kpZv_OQ7-eLAokHpwA,2021-06-23
重磅！四川2021年普通高等学校招生录取控制分数线,https://mp.weixin.qq.com/s/A6K529BZ5UxZmwzXHJF7rA,2021-06-23
奏青春之歌 展追梦之翼 ——第15届“花团锦簇，汇生汇社”社团文化节暨毕业季颁奖晚会圆满举办,http://www.scujcc.edu.cn/info/1076/5405.htm,2021-06-23
凝聚锦城校友力量 助力母校一流大学建设 ——锦城校友商会举办16周年校庆主题沙龙,http://www.scujcc.edu.cn/info/1076/5404.htm,2021-06-23
速看！6月23日出高考成绩，查询方式汇总！（附最强查询攻略）,https://mp.weixin.qq.com/s/eBZFAFPLIb4dWC2akmIWZQ,2021-06-22
锦城学院教授谢天开做客最新一期“名人大讲堂”,https://mp.weixin.qq.com/s/vM9Qw8b-gw6gEC-Z7LmE_w,2021-06-22
期末来袭，你的笔记该派上用场了！,https://mp.weixin.qq.com/s/NoaABy9PdTaBUcqjX8yUqg,2021-06-22
切实做好“五力五升”“高阶教学”的实践与探索 ——文传学院举行“五力五升”教学研讨会,http://www.scujcc.edu.cn/info/1076/5398.htm,2021-06-22
这里有一份积攒了16年的祝福要送给即将离开的你们！,https://mp.weixin.qq.com/s/CpFWMF9B5-XSOaLFXfcu8w,2021-06-21
加强交流 共谋发展 ——西昌学院团委、学生会一行来我校参观交流,http://www.scujcc.edu.cn/info/1076/5384.htm,2021-06-21
父爱无言，儿女有答,https://mp.weixin.qq.com/s/HAQVLahgv0tEq1hARkpDmw,2021-06-20
音符跃意林 齐心创佳绩 ——锦城军乐团荣获四川省第七届“意林杯”管乐展示二等奖,http://www.scujcc.edu.cn/info/1076/5367.htm,2021-06-20
高质量的本科教育 高水平的师资队伍——“锦城”教师全力护航高素质应用型人才培养,http://www.scujcc.edu.cn/info/1076/5360.htm,2021-06-19
权威发布 | 2021年本专科生招生计划公布，6048个名额在等你！,https://mp.weixin.qq.com/s/EaEyg9mr3vuF_6MfwOi_Hg,2021-06-18
叮！成都锦城学院叫你签收咨询大礼包啦！,https://mp.weixin.qq.com/s/cHd4bgd2tvQigNxP6I1PlQ,2021-06-18
携手相伴 共创未来 ​——万和证券与锦城学院校企合作签约仪式圆满成功,http://www.scujcc.edu.cn/info/1076/5359.htm,2021-06-18
智汇巴蜀 ——成渝地区双城经济圈第二届“工行杯”大学生模拟求职招聘大赛成都赛区锦城学院赛区比赛圆满举办,http://www.scujcc.edu.cn/info/1076/5358.htm,2021-06-18
加强实践教学 提高综合素质 ——我校第五届测绘技能竞赛顺利举行,http://www.scujcc.edu.cn/info/1076/5185.htm,2021-06-17
权威发布 | 2021年本专科生招生计划公布，6048个名额在等你！,https://mp.weixin.qq.com/s/eAww66hWkdH6lb4gdTS7SQ,2021-06-17
第十六届“魅力锦城”演讲、脱口秀大赛圆满落幕,https://mp.weixin.qq.com/s/OstTTjz52zaC7mkZzqFqSA,2021-06-17
喜报！我校日语专业八级考试通过率超过全国平均水平,https://mp.weixin.qq.com/s/UkBGtIfJbXhUwyxtpHx8Pg,2021-06-16
谨防网络诈骗 提高防范意识 ——高新西区派出所民警举办防电信诈骗知识讲座,http://www.scujcc.edu.cn/info/1076/4961.htm,2021-06-16
人人增值 班班增彩 ——我校第九届班团文化节暨“至善班”答辩活动圆满落幕,http://www.scujcc.edu.cn/info/1076/4959.htm,2021-06-15
“名人大讲堂”报名了！来听谢天开教授讲“薛涛笺”背后的故事,https://mp.weixin.qq.com/s/O1j8lanoM_GOpbYD4zX4Gg,2021-06-15
2021锦城学院招生宣传片震撼首发,https://mp.weixin.qq.com/s/pu8VbQ5AALPCEldu5hUNyg,2021-06-15
“如何成为国际贸易行业的杰出人才” ——成都尼达罗农业科技有限公司总经理张燕民为我校学子做讲座,http://www.scujcc.edu.cn/info/1076/4895.htm,2021-06-14
端午安康！,https://mp.weixin.qq.com/s/60B71aup3ty3RO8m2Jkgxw,2021-06-14
2020年度“三十佳”答辩活动圆满落幕,http://www.scujcc.edu.cn/info/1076/4893.htm,2021-06-13
校友办赴中信银行调研锦城校友发展情况,http://www.scujcc.edu.cn/info/1076/4892.htm,2021-06-12
那些年被误解过的专业（二）,https://mp.weixin.qq.com/s/qQ0lKVW_5LXME2H333HPZA,2021-06-12
做好就业准备 提升就业实力 ——电子学院开展“职业素养”培养系列活动,http://www.scujcc.edu.cn/info/1076/4775.htm,2021-06-11
2021“挑战杯”四川省大学生课外学术科技作品竞赛落幕：我校文传...,https://mp.weixin.qq.com/s/jRqWpIkIL8IiKpuAhC8kgw,2021-06-11
修建报恩寺：15世纪龙州土司政治的实践与权力网络 ——曾穷石老师带领我校学子探秘土司政治,http://www.scujcc.edu.cn/info/1076/4662.htm,2021-06-10
人生值得1+N种可能 ——金融校友蔡鑫返校为我校学子做讲座,http://www.scujcc.edu.cn/info/1076/4661.htm,2021-06-10
我校武术协会出征四川省高校跆拳道联赛斩获两金一银一铜,http://www.scujcc.edu.cn/info/1076/4663.htm,2021-06-10
查询期末考试安排啦,https://mp.weixin.qq.com/s/YSX4j4yrvRSYTl7bntPSaQ,2021-06-09
点赞！三个一等奖、入围国赛！,https://mp.weixin.qq.com/s/gO6CBWqJW5jmmmUblEh2jA,2021-06-09
搭建实习参观平台 提升学生综合实力 ——我校外国语学院日语专业学生赴外资企业参观学习,http://www.scujcc.edu.cn/info/1076/4660.htm,2021-06-09
做好就业准备 提升就业实力 ——电子学院开展“职业素养”培养系列活动,http://www.scujcc.edu.cn/info/1076/4657.htm,2021-06-08
住锦城“小窝”，享“世界”生活,https://mp.weixin.qq.com/s/C8Q352IJBtbburhcKIBO_g,2021-06-08
共享阳光 书法魅力 ——资阳市文联走进锦城学院专场书法讲座圆满结束,http://www.scujcc.edu.cn/info/1076/4655.htm,2021-06-07
《长物》设计展在X413开展啦,https://mp.weixin.qq.com/s/d_GoUV5B7R7XuC-aBlSTSw,2021-06-06
高考倒计时一天丨锦城学子为高考考生加油,https://mp.weixin.qq.com/s/JcKp1moJ4N0vuvjOh5hUtg,2021-06-06
提高防骗意识 共建平安校园——电子信息学院开展校园安全暨反诈骗宣讲,http://www.scujcc.edu.cn/info/1076/4651.htm,2021-06-05
毕业季 | 离绪千种，期待着又一次重逢！,https://mp.weixin.qq.com/s/wLfUAgMU14rems5i9Y7lfg,2021-06-05
锦城“技术型文科人才”培养模式的受益者 锦城巫海燕校友荣获“四川青年五四奖章”,http://www.scujcc.edu.cn/info/1076/4648.htm,2021-06-04
新文科 新模式 新媒体 ——我校教师赴京参加全国高校第二届网络与新媒体专业建设研讨会,http://www.scujcc.edu.cn/info/1076/4649.htm,2021-06-04
我校师生斩获3项银奖,http://www.scujcc.edu.cn/info/1076/4647.htm,2021-06-03
为学生搭建通向世界顶尖行业的实习平台 ——我校召开2019级普华永道实验班总结大会,http://www.scujcc.edu.cn/info/1076/4645.htm,2021-06-03
砥砺前行在路上 不忘初心永牢记 ——锦城学生通讯社与学生自律委员会联欢晚会圆满举行,http://www.scujcc.edu.cn/info/1076/4646.htm,2021-06-03
学会规则 走向成功 ——校友张婧返校为毕业生做职场礼仪培训,http://www.scujcc.edu.cn/info/1076/4644.htm,2021-06-02
我校学子首夺ACM/ICPC亚洲区域赛铜奖,http://www.scujcc.edu.cn/info/1076/4643.htm,2021-06-02
那些年被误解过的专业,https://mp.weixin.qq.com/s/Tp4Jris8cgCdDXDHPvlv7Q,2021-06-01
我校就业处开展就业促进周系列活动 ——土建类实习生项目推介会顺利召开,http://www.scujcc.edu.cn/info/1076/4642.htm,2021-06-01
梦想征程 星辰大海 ——我校李敬校友走进就业指导课堂为同学做分享,http://www.scujcc.edu.cn/info/1076/4640.htm,2021-05-31
直播回顾|锦城电子、智慧人生——新兴电子信息产业的发展趋势解...,https://mp.weixin.qq.com/s/pbFf48xcNyrjQsL-qZo9YQ,2021-05-30
直播回顾｜​想被“锦城”pick？帮你跑出录取加速度-招生政策和志...,https://mp.weixin.qq.com/s/PsqIQqthz5hNzn6L9f5VFA,2021-05-30
直播回顾｜数字工商，赢在职场——数字商科人才培养的践行者,https://mp.weixin.qq.com/s/TOSzxcOGf91bKzijXgKvrw,2021-05-30
直播回顾 | “智”造未来——锦城智能制造类专业解读,https://mp.weixin.qq.com/s/9t5XPFGpruBv17k5KmT3IQ,2021-05-30
直播回顾｜​校友说：我的锦城时光,https://mp.weixin.qq.com/s/WJC0l2PyhIaTLmaHQ4cmaQ,2021-05-30
直播回顾|闪耀的锦城，闪亮的你！ ——在锦城第四课堂点亮自己,https://mp.weixin.qq.com/s/FLU2m_iBsJqTbFh5C69ifQ,2021-05-29
直播回顾|世界的声音 有你更动听,https://mp.weixin.qq.com/s/30vtGSS0M05jXC5SEpY4TQ,2021-05-29
直播回顾|属于世界的会计师、游遍全球的财务者,https://mp.weixin.qq.com/s/5ikIPSvQ4W0mjHFVrHLJdA,2021-05-29
直播回顾|数字财会 智慧未来,https://mp.weixin.qq.com/s/aduVM3z76_8Kj7S9syOBLQ,2021-05-29
直播回顾|锦城金融 财富人生,https://mp.weixin.qq.com/s/QnaT9CkPAarxbUKBRo7WxQ,2021-05-29
一张图带你了解锦城应用型人才培养,https://mp.weixin.qq.com/s/-22MU6XOvfZj7ulTGC0yEA,2021-05-28
智能学院三位学生积极投身疫情防控，获当地政府表彰,https://mp.weixin.qq.com/s/Cq5D_MWfavmtVmFX1ynxqQ,2021-05-28
促进产学研融合 实现资源优势互补 ——我校金融学院与深圳希施玛数据科技有限公司签订长期战略合作协议,http://www.scujcc.edu.cn/info/1076/4628.htm,2021-05-28
信仰之光接力传·复兴之路谱新篇 ——庆祝建党100周年暨锦城学院建校16周年·“锦城之春”学生文化艺术节系列活动之“锦青故事汇”主题演讲比赛圆满举行,http://www.scujcc.edu.cn/info/1076/4624.htm,2021-05-27
联络校友 加持校友 赋能校友 ——成都大学校友办主任杨阳率队来我校交流,http://www.scujcc.edu.cn/info/1076/4622.htm,2021-05-27
大数据背景下的银行业务数字化转型 ——我校外国语学院“风采外语路”系列讲座顺利开讲,http://www.scujcc.edu.cn/info/1076/4623.htm,2021-05-27
一张图带你了解锦城应用型人才培养,http://www.scujcc.edu.cn/info/1076/4629.htm,2021-05-27
锦城十场专业直播待你继续解锁！,https://mp.weixin.qq.com/s/yr5ZZ9FND6BXaWQdCVaKmg,2021-05-26
贯彻“五力五升”教学要求 培养学生高阶思维 ——我校金融学系召开“五力五升”阶段性总结会,http://www.scujcc.edu.cn/info/1076/4613.htm,2021-05-26
挖掘产业新元素 探寻艺术新视角 ——我校2021届服装与服饰设计专业毕业服装秀隆重展出,http://www.scujcc.edu.cn/info/1076/4625.htm,2021-05-26
奋勇拼搏 止于至善——我校羽毛球队勇夺2021年首届工商杯高校羽毛球团体赛冠军,http://www.scujcc.edu.cn/info/1076/4610.htm,2021-05-25
发挥自身优势 实现人生价值 ——外国语学院举行2021届毕业生就业能力突破训练营启动仪式暨毕业生就业工作推进会,http://www.scujcc.edu.cn/info/1076/4626.htm,2021-05-25
我校青年志愿者协会荣获2020年度优秀青年志愿服务组织,http://www.scujcc.edu.cn/info/1076/4611.htm,2021-05-25
直播回顾|新文科教育的先行者，成就技术型文科人才,https://mp.weixin.qq.com/s/mEv4q2q0qHFZVPlURvAfKQ,2021-05-23
直播回顾|从二次元到三维空间,https://mp.weixin.qq.com/s/G3UE0Xy0LqoWF7uFeuVh2A,2021-05-23
直播回顾|为学生发展，锦城这样做,https://mp.weixin.qq.com/s/_rbhApnU-K5yd82MrWyj3g,2021-05-23
直播回顾|未来世界，由你建造,https://mp.weixin.qq.com/s/H9mOlUphN7mks_x5R8VseQ,2021-05-23
直播回顾|锦城国际教育，直通世界顶尖名校,https://mp.weixin.qq.com/s/IxNIaWoKTqRE-ZBV4nNdUw,2021-05-23
直播回顾|带你走进锦城计科的快乐星球,https://mp.weixin.qq.com/s/k4NwvgpCSpCX2iaukrbrAg,2021-05-22
直播回顾|来锦城，带你C位出道,https://mp.weixin.qq.com/s/fyHvhs3fMLCEpbl9W83t-w,2021-05-22
直播回顾|更好的“锦城”，更好的“你”,https://mp.weixin.qq.com/s/QaKRr4F0bDguTfkK5cC0hA,2021-05-22
直播回顾|人生苦短，只学AI,https://mp.weixin.qq.com/s/mmbMOD81qwVa62QpqAI6_Q,2021-05-22
"直播回顾|教学管理,锦城这样做",https://mp.weixin.qq.com/s/mbJlGgV2FUuVmy9cOMLe6A,2021-05-22
友谊第一 赛出风采 ——2021年“嘉诚经纬”杯双球联赛启动仪式暨篮球赛揭幕战圆满举办,http://www.scujcc.edu.cn/info/1076/4597.htm,2021-05-21
持续优化教学设计 打造“锦城”高阶课堂 ———我校通识教育学院教师李海艳让高数课堂焕发创新活力,http://www.scujcc.edu.cn/info/1076/4596.htm,2021-05-21
凝聚·奋进·突破 ——我校2020年度第四课堂工作答辩评审会暨团建工作经验交流会圆满落幕,http://www.scujcc.edu.cn/info/1076/4598.htm,2021-05-20
校友作品“馋哭网友”：感谢母校的“长板教育”,https://mp.weixin.qq.com/s/nVKHEA5yJ4RB5m90zJ00eQ,2021-05-20
重磅！锦城学院2021专业直播总预告来啦,https://mp.weixin.qq.com/s/S7k-bO2xyenKoBR4ihepPQ,2021-05-19
开启“国际复合人才”新篇章——格睿泰思与外语学院“外语+IT人才培养工作室”正式开幕,http://www.scujcc.edu.cn/info/1076/4593.htm,2021-05-19
乾坤未定，你们皆是黑马,https://mp.weixin.qq.com/s/WrP4zfRTHbAcqQyKbEnVhw,2021-05-18
学科交叉磨课 助力高阶教学 ——锦城高阶教学名师工作坊第一次线下磨课圆满举行,http://www.scujcc.edu.cn/info/1076/4590.htm,2021-05-18
我校外国语学院举行2021届毕业生就业能力突破训练营启动仪式暨毕...,https://mp.weixin.qq.com/s/CYjfp9kz3--QJ7XzYtXySw,2021-05-18
首届四川省高校教师教学创新大赛落幕 ——我校《民俗学》教学团队包揽四大奖项,http://www.scujcc.edu.cn/info/1076/4580.htm,2021-05-17
以研促学 学以致用 ——电子学院举行2021届本科毕业答辩会,http://www.scujcc.edu.cn/info/1076/4599.htm,2021-05-17
不忘初心，向阳而行”主题晚会进行中！,https://mp.weixin.qq.com/s/vvno0xU9iyRTSAmBDOUvzA,2021-05-16
那些年校长“点赞”的人,https://mp.weixin.qq.com/s/FKnVeBPkQIu57ER99gEB1g,2021-05-13
落实一体两翼知识教育 丰富校园文化生活,http://www.scujcc.edu.cn/info/1076/4576.htm,2021-05-12
王成伟校友：锦城遭遇“5.12”大地震纪实,https://mp.weixin.qq.com/s/NFcqAr0O-TJFYrdZTIwK9Q,2021-05-12
美好正在派件，请点击查收！,https://mp.weixin.qq.com/s/7vafy5sAIcU_D6BIwx-nmg,2021-05-12
文明借阅不占座，共同提升「非认知能力」,https://mp.weixin.qq.com/s/Ouj6AU_MoztXS7o7GBC9HA,2021-05-12
有思想的建筑之民宿设计 ——我校建筑学院2005级城乡规划校友蒋苏回校开展主题讲座,http://www.scujcc.edu.cn/info/1076/4572.htm,2021-05-11
锦城建校16周年，我的故事都是关于你啊!,https://mp.weixin.qq.com/s/kiCtmIyN9xTigiUpOIaqJw,2021-05-11
"2005——2021，一起回顾锦城的""记忆卷轴""",https://mp.weixin.qq.com/s/0SzYt78BXgyuw83D55iraA,2021-05-10
铭记光辉历程，迈向新的辉煌——锦城历史上的五月九号,https://mp.weixin.qq.com/s/gCN-PCW7xy23jFhLDIeIxQ,2021-05-10
学软硬结合的理论 做智慧超群系统 ——黄河交通学院胡世雄副校长一行莅临我校参观5G应用实验中心,http://www.scujcc.edu.cn/info/1076/4570.htm,2021-05-10
感恩母亲节,https://mp.weixin.qq.com/s/Fs8_I5rDUr-8_OgwBA4fIQ,2021-05-09
相约幸福成都 共庆百年华诞 ——我校跑步协会积极参与2021成都善行者公益徒步活动,http://www.scujcc.edu.cn/info/1076/4564.htm,2021-05-08
双向学习涨经验 畅所欲言促办学 ——我校与广东培正学院办学经验交流会圆满结束,http://www.scujcc.edu.cn/info/1076/4565.htm,2021-05-08
校友包下成都C位点亮锦城学院为母校庆生一周,https://mp.weixin.qq.com/s/4fyji_VvQ1ub9OyKZQewAg,2021-05-08
传承中华武术 弘扬拼搏精神 ——我校白毦骑士团斩获第三届四川高校兵击联赛冠军,http://www.scujcc.edu.cn/info/1076/4557.htm,2021-05-07
校庆倒计时两天丨定制锦大拼图，快来滑动解锁！,https://mp.weixin.qq.com/s/xiKl3gS7k5L1ANIiEoHhFQ,2021-05-07
坚持“走出去、请进来”的发展战略落实“开拓市场、深化合作”的长效机制 ——我校赴苏商集团与千行电力公司参观考察,http://www.scujcc.edu.cn/info/1076/4558.htm,2021-05-07
锦城的小哥哥小姐姐们，你要pick谁？,https://mp.weixin.qq.com/s/Q6PBDC3zQDxTiZsMjdigew,2021-05-06
专家、学者齐聚锦城共享学术盛宴——“天府名师讲坛”首场讲座在我校顺利举办,http://www.scujcc.edu.cn/info/1076/4542.htm,2021-05-06
锦城学院辩论队VS成都工业学院辩论队交流赛圆满结束,http://www.scujcc.edu.cn/info/1076/4541.htm,2021-05-06
锐意前行 不断创新 ——财会学院团总支荣获2020年度“四川省五四红旗团支部”称号,http://www.scujcc.edu.cn/info/1076/4537.htm,2021-05-05
锦城青年：做人第一 能力至上！,https://mp.weixin.qq.com/s/R58JynXg0TlWCEFsb8nbaQ,2021-05-04
前瞻性视野 全方位培育 持续性创新 ———锦城学院教育创新探索与实践,http://www.scujcc.edu.cn/info/1076/4535.htm,2021-05-04
以赛促学 以研提能——电子信息学院开展科技创业大赛答辩,http://www.scujcc.edu.cn/info/1076/4536.htm,2021-05-04
携手并进 共同成长——2021年春期第一次社长大会暨社团发展论坛召开,http://www.scujcc.edu.cn/info/1076/4533.htm,2021-05-03
锦城吴鹏坤校友荣登2021年“中国好人榜”——我校校友在扶贫一线发扬锦城精神,http://www.scujcc.edu.cn/info/1076/4532.htm,2021-05-03
